2.5615112,4.7035226,1.8688141,-26.5993030,0.6716693,-0.0225570
2.3647773,4.6863530,1.7881137,1.1328120,0.6649305,5.2778934
2.1789300,4.6276531,1.9521200,0.6999776,1.5967548,5.1725187
1.9985700,4.5410166,2.0810274,0.5907475,2.1482650,5.0692479
1.8271231,4.4313254,2.1980346,0.5528876,2.5766689,4.9680389
1.6723144,4.3061484,2.3015864,0.4956478,2.9364927,4.8688505
1.5297861,4.1654041,2.3957693,0.4248753,3.2507152,4.7716425
1.3997562,4.0130410,2.4714186,0.3336785,3.5316418,4.6763753
1.2804480,3.8530203,2.5259173,0.2042337,3.7867925,4.5830101
1.1674969,3.6878212,2.5533995,0.0707833,4.0211715,4.4915090
1.0567740,3.5210201,2.5528183,-0.0772938,4.2383140,4.4018347
0.9436668,3.3562583,2.5221654,-0.2237305,4.4408314,1.3004362
0.8231288,3.1964328,2.4641025,-0.3608417,4.4989171,-3.8744463
0.6910148,3.0453820,2.3777747,-0.4846804,4.3235595,-1.6790189
0.5469047,2.9097749,2.2693000,-0.6226649,4.2453179,-1.0778614
0.3829199,2.7894383,2.1373117,-0.6708467,4.1943209,-0.8623984
0.2074646,2.6944018,1.9956373,-0.6957341,4.1530672,-0.8623984
0.0238872,2.6246956,1.8797432,-0.4716394,4.1113996,3.1824128
-0.1671795,2.5719959,1.8098984,-0.1853424,4.2631400,4.3912819
-0.3615738,2.5275038,1.7867297,-0.0410464,4.4640595,4.3036087
-0.5569216,2.4859568,1.7720540,-0.0985741,4.6525566,4.2176859
-0.7518599,2.4488009,1.7435739,-0.1788286,4.8301583,4.1334785
-0.9476272,2.4184793,1.7041811,-0.2147820,4.9980947,4.0509525
-1.1457815,2.3963192,1.6599078,-0.2237230,5.1573753,3.9700740
-1.3465491,2.3829377,1.6148079,-0.2212842,5.3088410,3.8908103
-1.5461540,2.3784683,1.5719661,-0.2090202,5.4532024,3.8131292
-1.7449728,2.3822698,1.5320883,-0.1896811,5.5910662,3.7369990
-1.9457997,2.3937574,1.4958599,-0.1692038,5.7229561,3.6623887
-2.1436392,2.4117596,1.4652001,-0.1403374,5.8493281,3.5892680
-2.3420066,2.4354227,1.4399227,-0.1105998,5.9705824,3.5176073
-2.5402484,2.4635356,1.4209621,-0.0795545,6.0870728,3.4473772
-2.7368422,2.4945706,1.4089124,-0.0385355,6.1991139,3.3785493
-2.9351144,2.5274505,1.4053853,0.0026320,6.3069872,3.3110956
-3.1314369,2.5598294,1.4110849,0.0554565,6.4109459,-5.4315548
-3.3296941,2.5902777,1.4274786,0.1076531,6.2395013,-8.2586918
-3.5273606,2.6163242,1.4536556,0.1549937,5.9693913,-6.9937523
-3.7263294,2.6362963,1.4894512,0.2024390,5.7307056,-6.0151606
-3.9257623,2.6482124,1.5342545,0.2466168,5.5171640,-5.0894161
-4.1254124,2.6502809,1.5881867,0.2932716,5.3298091,-4.2382480
-4.3250774,2.6406413,1.6514641,0.3405444,5.1686079,-3.5381288
-4.5232493,2.6174889,1.7242476,0.3844387,5.0300808,-3.1347895
-4.7193109,2.5791821,1.8043859,0.4186162,4.9040772,-2.9994024
-4.9114141,2.5246559,1.8911850,0.4438597,4.7804074,-2.9810590
-5.0977748,2.4534052,1.9813334,0.4609653,4.6542390,-3.0289076
-5.2774951,2.3649774,2.0749304,0.4681358,4.5224418,-3.3751834
-5.4468599,2.2609317,2.1687842,0.4785942,4.3708981,-3.6936651
-5.6078170,2.1394744,2.2656947,0.4819928,4.1987913,-4.2982759
-5.7537555,2.0053445,2.3631896,0.5027327,3.9891755,-4.6983376
-5.8878457,1.8546163,2.4668642,0.5318965,3.7466583,-5.1646943
-6.0047251,1.6905797,2.5800701,0.5901051,3.4605138,-5.4923184
-6.0993195,1.5175736,2.7060814,0.6963841,3.1276255,-5.4199535
-6.1694009,1.3335246,2.8522318,0.7830149,2.7600403,-6.3068553
-6.2096522,1.1368324,3.0376078,1.0932823,2.2581981,-5.0817515
-6.2025221,0.9339547,-2.9255505,2.3032912,1.7522232,-0.1505093
-6.2034623,0.7601230,-3.0043337,3.9864635,1.7349890,-0.1505093
-6.1350800,0.5725904,-2.6576792,0.9151120,1.7175819,5.1524956
-6.0284096,0.4011974,-2.5248154,0.5140888,2.2377464,5.0496246
-5.9057425,0.2444306,-2.4336700,0.4177657,2.6502553,4.9488073
-5.7667651,0.0951139,-2.3508997,0.3986741,2.9999901,4.8500030
-5.6192827,-0.0398113,-2.2729358,0.3890390,3.3070493,4.7531713
-5.4608580,-0.1633285,-2.1919945,0.4195378,3.5825331,4.6582728
-5.2934731,-0.2725105,-2.1041160,0.4627242,3.8333561,4.4657140
-5.1171389,-0.3655826,-2.0079881,0.4875139,4.0592862,3.1429507
-4.9337368,-0.4408282,-1.9130353,0.4645010,4.2110334,2.8764547
-4.7428544,-0.4993549,-1.8253346,0.4122170,4.3452719,3.2727020
-4.5481583,-0.5419385,-1.7488605,0.3530473,4.4931277,3.8632015
-4.3506785,-0.5707865,-1.6850940,0.2854192,4.6616301,4.2134602
-4.1520683,-0.5883397,-1.6351466,0.2152100,4.8387244,4.1293373
-3.9522794,-0.5973634,-1.5989920,0.1473625,5.0062084,4.0468939
-3.7528630,-0.6004480,-1.5754828,0.0887558,5.1650819,3.9660965
-3.5530804,-0.5999732,-1.5627318,0.0488999,5.3161787,3.8869122
-3.3533863,-0.5974950,-1.5545771,0.0328269,5.4602035,3.8093089
-3.1537785,-0.5936787,-1.5490245,0.0245980,5.5977586,3.7332549
-2.9541081,-0.5888788,-1.5446931,0.0187638,5.7293640,3.6587194
-2.7545414,-0.5833342,-1.5415479,0.0127523,5.8554726,3.5856720
-2.5549439,-0.5772802,-1.5396030,0.0066750,5.9764822,3.5140830
-2.3553948,-0.5709617,-1.5388890,0.0004761,6.0927443,3.4439234
-2.1557942,-0.5646231,-1.5394237,-0.0058629,6.2045718,3.3751644
-1.9562803,-0.5585211,-1.5412285,-0.0118570,6.3122448,3.3077783
-1.7566554,-0.5528706,-1.5438537,-0.0144366,6.4160150,3.2417376
-1.5570787,-0.5477878,-1.5466811,-0.0100128,6.5161103,3.1770153
-1.3575086,-0.5430866,-1.5473697,0.0031290,6.6127373,3.1135853
-1.1578759,-0.5382473,-1.5452068,0.0191290,6.7060843,3.0514217
-0.9583495,-0.5326476,-1.5397117,0.0358713,6.7963238,2.9904991
-0.7587753,-0.5256181,-1.5309222,0.0521797,6.8836139,2.9307930
-0.5593222,-0.5165115,-1.5188827,0.0682503,6.9681004,2.8722788
-0.3600649,-0.5046914,-1.5036808,0.0840990,7.0499178,2.8149330
-0.1609131,-0.4895207,-1.4853440,0.0994378,7.1291907,2.7587320
0.0377585,-0.4704120,-1.4639640,0.1146950,7.2060348,2.7036531
0.2360499,-0.4467486,-1.4395854,0.1295055,7.2805578,2.4850381
0.4336330,-0.4179701,-1.4122512,0.1441116,7.3483884,1.5182024
0.6301871,-0.3835409,-1.3820485,0.1586419,7.3895222,0.6070986
0.8257614,-0.3428642,-1.3489528,0.1727069,7.4059069,-3.9224003
1.0196430,-0.2955098,-1.3130587,0.1868922,7.2993986,-4.2107934
1.2116847,-0.2409396,-1.2743450,0.2009541,7.1833019,-3.7493118
1.4014152,-0.1787002,-1.2328342,0.2146755,7.0783263,-3.2756065
1.5881611,-0.1084420,-1.1886045,0.2287978,6.9853228,-2.7430553
1.7716454,-0.0296631,-1.1413817,0.2440683,6.9064765,-2.4311439
1.9510287,0.0579301,-1.0913581,0.2547749,6.8358355,-2.2906979
2.1257183,0.1545210,-1.0398188,0.2619289,6.7686009,-2.2906979
2.2954922,0.2603087,-0.9873396,0.2618871,6.7006917,-2.0035043
2.4591819,0.3746384,-0.9347831,0.2637153,6.6407273,-1.8346111
2.6168152,0.4975671,-0.8821458,0.2640582,6.5853389,-1.6196643
2.7681800,0.6290433,-0.8291175,0.2630711,6.5360498,-1.3743812
2.9111789,0.7671028,-0.7767817,0.2631210,6.4939316,-1.2046712
3.0478824,0.9136524,-0.7247183,0.2572700,6.4567884,-0.8101204
3.1770761,1.0673095,-0.6739684,0.2451481,6.4316895,-0.2092826
3.2976482,1.2258564,-0.6271269,0.2218616,6.4251897,0.7767219
3.4106615,1.3887710,-0.5873941,0.1752402,6.4492800,-2.5883473
3.5183596,1.5559946,-0.5595334,0.0972881,6.3686474,-10.0113555
3.6231879,1.7259111,-0.5492213,0.0020471,6.0466584,-12.2059205
3.7265930,1.8951831,-0.5457686,0.0435017,5.6292258,-8.3987663
3.8273762,2.0641561,-0.5248574,0.1770971,5.3230168,-5.7410507
3.9228574,2.2372239,-0.4795783,0.2903399,5.1031434,-4.6587181
4.0110769,2.4211906,-0.4126446,0.3535868,4.9175014,-4.0705651
4.0832935,2.6038980,-0.3386102,0.4015378,4.7493599,-3.6586666
4.1423541,2.7974758,-0.2521252,0.4454083,4.5929830,-3.2988924
4.1833098,2.9931387,-0.1590649,0.4899337,4.4472717,-2.8544241
4.2049382,3.1928547,-0.0550231,0.5406836,4.3172257,-2.1921900
4.2047688,3.3926745,0.0587687,0.6021457,4.2146273,-1.6515601
4.1805481,3.5913495,0.1855127,0.6550443,4.1356506,-0.9889060
4.1307623,3.7843304,0.3212401,0.7090024,4.0876314,-0.8783080
4.0542020,3.9687708,0.4661595,0.7298924,4.0445045,-0.8647438
3.9519479,4.1396286,0.6129509,0.7454007,4.0015896,-0.8154130
3.8250931,4.2942660,0.7598657,0.7157978,3.9606970,-1.3411050
3.6783129,4.4284153,0.9002732,0.7002461,3.8925068,-1.7520399
3.5119095,4.5426508,1.0364584,0.6536549,3.8015799,-3.0230922
3.3345244,4.6326697,1.1659394,0.6485560,3.6393504,-3.8383252
3.1432769,4.7001844,1.2973783,0.6633035,3.4223101,-4.7772823
2.9435741,4.7411505,1.4430659,0.7701813,3.1312313,-0.4806345
2.7448182,4.7492934,1.6326942,1.2483499,3.1004338,-22.9436946
2.5615112,4.7035226,1.8688141,-26.5993030,0.6716693,-0.0225570
